booking_id,booking_date,check_in_date,channel_id,Channel Name,rate_code_id,gross_room_revenue,Commission Rate,commission_amount,net_room_revenue,status
BK_00772,2024-08-31 0:00,2024-09-20 0:00,CH_05,Hotelbeds,RT_PROMO,3209.52,0.2,641.9,2567.62,Checked-Out
BK_00773,2024-01-18 0:00,2024-02-20 0:00,CH_05,Hotelbeds,RT_RACK,20128.97,0.2,4025.79,16103.18,Checked-Out
BK_00774,2024-12-12 0:00,2025-01-21 0:00,CH_05,Hotelbeds,RT_NET,5934.3,0.2,0.0,5934.3,Checked-Out
BK_00775,2024-08-17 0:00,2024-08-29 0:00,CH_05,Hotelbeds,RT_NET,6774.32,0.2,0.0,6774.32,Checked-Out
BK_00776,2024-03-05 0:00,2024-03-08 0:00,CH_05,Hotelbeds,RT_NET,10829.65,0.2,0.0,10829.65,Checked-Out
BK_00777,2024-08-10 0:00,2024-08-23 0:00,CH_05,Hotelbeds,RT_RACK,8372.14,0.2,1674.43,6697.71,Confirmed
BK_00778,2024-02-04 0:00,2024-02-10 0:00,CH_05,Hotelbeds,RT_RACK,19850.19,0.2,3970.04,15880.15,Checked-Out
BK_00779,2024-06-15 0:00,2024-08-09 0:00,CH_05,Hotelbeds,RT_RACK,14877.17,0.2,2975.43,11901.74,Checked-Out
BK_00780,2024-01-07 0:00,2024-02-27 0:00,CH_05,Hotelbeds,RT_RACK,24174.04,0.2,4834.81,19339.23,Checked-Out
BK_00781,2024-08-02 0:00,2024-08-10 0:00,CH_05,Hotelbeds,RT_NET,13114.58,0.2,0.0,13114.58,Confirmed
BK_00782,2024-10-28 0:00,2024-12-05 0:00,CH_05,Hotelbeds,RT_NET,3119.86,0.2,0.0,3119.86,Checked-Out
BK_00783,2024-02-21 0:00,2024-04-12 0:00,CH_05,Hotelbeds,RT_RACK,12664.75,0.2,2532.95,10131.8,Checked-Out
BK_00784,2024-07-29 0:00,2024-08-15 0:00,CH_05,Hotelbeds,RT_RACK,17477.88,0.2,3495.58,13982.3,Checked-Out
BK_00785,2024-11-07 0:00,2024-12-08 0:00,CH_05,Hotelbeds,RT_NET,2740.68,0.2,0.0,2740.68,Confirmed
BK_00786,2024-03-14 0:00,2024-04-23 0:00,CH_05,Hotelbeds,RT_RACK,26279.05,0.2,5255.81,21023.24,Checked-Out
BK_00787,2024-01-20 0:00,2024-02-15 0:00,CH_05,Hotelbeds,RT_RACK,14231.53,0.2,2846.31,11385.22,Confirmed
BK_00788,2024-08-31 0:00,2024-10-29 0:00,CH_05,Hotelbeds,RT_PROMO,8318.5,0.2,1663.7,6654.8,Cancelled
BK_00789,2024-06-04 0:00,2024-06-24 0:00,CH_05,Hotelbeds,RT_PROMO,8498.3,0.2,1699.66,6798.64,Checked-Out
BK_00790,2024-12-16 0:00,2024-12-23 0:00,CH_05,Hotelbeds,RT_NET,7089.3,0.2,0.0,7089.3,Confirmed
BK_00791,2024-08-14 0:00,2024-10-03 0:00,CH_05,Hotelbeds,RT_PROMO,7590.85,0.2,1518.17,6072.68,Checked-Out
BK_00792,2024-11-05 0:00,2024-12-17 0:00,CH_05,Hotelbeds,RT_NET,3165.54,0.2,0.0,3165.54,Checked-Out
BK_00793,2024-07-27 0:00,2024-09-13 0:00,CH_05,Hotelbeds,RT_RACK,18487.1,0.2,3697.42,14789.68,Checked-Out
BK_00794,2024-01-29 0:00,2024-03-02 0:00,CH_05,Hotelbeds,RT_NET,6384.05,0.2,0.0,6384.05,Confirmed
BK_00795,2024-09-16 0:00,2024-10-12 0:00,CH_05,Hotelbeds,RT_RACK,7707.05,0.2,1541.41,6165.64,Checked-Out
BK_00796,2024-01-15 0:00,2024-01-27 0:00,CH_05,Hotelbeds,RT_NET,6931.46,0.2,0.0,6931.46,Checked-Out
BK_00797,2024-05-07 0:00,2024-05-10 0:00,CH_05,Hotelbeds,RT_NET,14114.9,0.2,0.0,14114.9,Checked-Out
BK_00798,2024-12-26 0:00,2025-01-08 0:00,CH_05,Hotelbeds,RT_PROMO,8801.49,0.2,1760.3,7041.19,Checked-Out
BK_00799,2024-09-15 0:00,2024-10-11 0:00,CH_05,Hotelbeds,RT_RACK,4922.23,0.2,984.45,3937.78,Cancelled
BK_00800,2024-07-09 0:00,2024-08-10 0:00,CH_05,Hotelbeds,RT_PROMO,16420.25,0.2,3284.05,13136.2,Cancelled
BK_00801,2024-08-30 0:00,2024-10-07 0:00,CH_05,Hotelbeds,RT_PROMO,15365.47,0.2,3073.09,12292.38,Confirmed
BK_00802,2024-05-12 0:00,2024-06-29 0:00,CH_05,Hotelbeds,RT_PROMO,2529.49,0.2,505.9,2023.59,Cancelled
BK_00803,2024-01-26 0:00,2024-02-06 0:00,CH_05,Hotelbeds,RT_NET,15775.51,0.2,0.0,15775.51,Checked-Out
BK_00804,2024-11-27 0:00,2024-12-12 0:00,CH_05,Hotelbeds,RT_PROMO,5949.16,0.2,1189.83,4759.33,Checked-Out
BK_00805,2024-09-19 0:00,2024-09-21 0:00,CH_05,Hotelbeds,RT_PROMO,2795.65,0.2,559.13,2236.52,Checked-Out
BK_00806,2024-11-27 0:00,2024-12-09 0:00,CH_05,Hotelbeds,RT_NET,16616.33,0.2,0.0,16616.33,Confirmed
BK_00807,2024-11-07 0:00,2024-12-29 0:00,CH_05,Hotelbeds,RT_RACK,15889.88,0.2,3177.98,12711.9,Checked-Out
BK_00808,2024-11-25 0:00,2024-12-13 0:00,CH_05,Hotelbeds,RT_PROMO,13148.23,0.2,2629.65,10518.58,Checked-Out
BK_00809,2024-08-23 0:00,2024-09-09 0:00,CH_05,Hotelbeds,RT_PROMO,5643.65,0.2,1128.73,4514.92,Confirmed
BK_00810,2024-09-23 0:00,2024-11-15 0:00,CH_05,Hotelbeds,RT_PROMO,12454.87,0.2,2490.97,9963.9,Checked-Out
BK_00811,2024-01-04 0:00,2024-02-06 0:00,CH_05,Hotelbeds,RT_RACK,16128.37,0.2,3225.67,12902.7,Checked-Out
BK_00812,2024-11-07 0:00,2024-11-26 0:00,CH_05,Hotelbeds,RT_RACK,15438.79,0.2,3087.76,12351.03,Cancelled
BK_00813,2024-02-02 0:00,2024-02-24 0:00,CH_05,Hotelbeds,RT_RACK,12064.03,0.2,2412.81,9651.22,Confirmed
BK_00814,2024-05-21 0:00,2024-06-07 0:00,CH_05,Hotelbeds,RT_NET,10550.65,0.2,0.0,10550.65,Confirmed
BK_00815,2024-05-03 0:00,2024-06-30 0:00,CH_05,Hotelbeds,RT_RACK,5195.09,0.2,1039.02,4156.07,Checked-Out
BK_00816,2024-06-12 0:00,2024-07-26 0:00,CH_05,Hotelbeds,RT_RACK,9284.34,0.2,1856.87,7427.47,Cancelled
BK_00817,2024-09-11 0:00,2024-09-30 0:00,CH_05,Hotelbeds,RT_PROMO,8878.35,0.2,1775.67,7102.68,Confirmed
BK_00818,2024-01-19 0:00,2024-02-26 0:00,CH_05,Hotelbeds,RT_NET,14844.76,0.2,0.0,14844.76,Confirmed
BK_00819,2024-04-23 0:00,2024-06-06 0:00,CH_05,Hotelbeds,RT_RACK,19556.25,0.2,3911.25,15645.0,Checked-Out
BK_00820,2024-12-09 0:00,2025-01-01 0:00,CH_05,Hotelbeds,RT_PROMO,13542.47,0.2,2708.49,10833.98,Checked-Out
BK_00821,2024-12-02 0:00,2025-01-28 0:00,CH_05,Hotelbeds,RT_NET,16964.98,0.2,0.0,16964.98,Confirmed
BK_00822,2024-08-29 0:00,2024-09-07 0:00,CH_05,Hotelbeds,RT_RACK,11496.89,0.2,2299.38,9197.51,Checked-Out
BK_00823,2024-04-03 0:00,2024-05-17 0:00,CH_05,Hotelbeds,RT_RACK,13050.78,0.2,2610.16,10440.62,Cancelled
BK_00824,2024-06-30 0:00,2024-07-15 0:00,CH_05,Hotelbeds,RT_PROMO,8310.62,0.2,1662.12,6648.5,Checked-Out
BK_00825,2024-06-18 0:00,2024-07-12 0:00,CH_05,Hotelbeds,RT_RACK,14014.19,0.2,2802.84,11211.35,Confirmed
BK_00826,2024-03-01 0:00,2024-04-01 0:00,CH_05,Hotelbeds,RT_RACK,5273.77,0.2,1054.75,4219.02,Checked-Out
BK_00827,2024-11-13 0:00,2024-11-18 0:00,CH_05,Hotelbeds,RT_NET,11654.65,0.2,0.0,11654.65,Checked-Out
BK_00828,2024-12-14 0:00,2025-01-08 0:00,CH_05,Hotelbeds,RT_PROMO,13600.07,0.2,2720.01,10880.06,Confirmed
BK_00829,2024-03-18 0:00,2024-03-27 0:00,CH_05,Hotelbeds,RT_PROMO,6205.5,0.2,1241.1,4964.4,Confirmed
BK_00830,2024-10-18 0:00,2024-12-15 0:00,CH_05,Hotelbeds,RT_NET,12099.32,0.2,0.0,12099.32,Confirmed
BK_00831,2024-04-02 0:00,2024-05-22 0:00,CH_05,Hotelbeds,RT_PROMO,2600.11,0.2,520.02,2080.09,Confirmed
BK_00832,2024-03-31 0:00,2024-04-21 0:00,CH_05,Hotelbeds,RT_NET,3025.06,0.2,0.0,3025.06,Checked-Out
BK_00833,2024-04-17 0:00,2024-06-05 0:00,CH_05,Hotelbeds,RT_RACK,8093.7,0.2,1618.74,6474.96,Checked-Out
BK_00834,2024-09-07 0:00,2024-10-28 0:00,CH_05,Hotelbeds,RT_NET,2735.21,0.2,0.0,2735.21,Checked-Out
BK_00835,2024-11-20 0:00,2024-12-18 0:00,CH_05,Hotelbeds,RT_PROMO,11473.6,0.2,2294.72,9178.88,Checked-Out
BK_00836,2024-07-15 0:00,2024-07-16 0:00,CH_05,Hotelbeds,RT_RACK,4484.81,0.2,896.96,3587.85,Confirmed
BK_00837,2024-07-10 0:00,2024-07-11 0:00,CH_05,Hotelbeds,RT_RACK,15797.65,0.2,3159.53,12638.12,Confirmed
BK_00838,2024-12-12 0:00,2024-12-13 0:00,CH_05,Hotelbeds,RT_NET,5861.03,0.2,0.0,5861.03,Checked-Out
BK_00839,2024-06-25 0:00,2024-07-15 0:00,CH_05,Hotelbeds,RT_NET,6319.24,0.2,0.0,6319.24,Checked-Out
BK_00840,2024-10-28 0:00,2024-11-17 0:00,CH_05,Hotelbeds,RT_NET,6427.76,0.2,0.0,6427.76,Checked-Out
BK_00841,2024-06-01 0:00,2024-06-20 0:00,CH_06,Walk-in,RT_RACK,15382.5,0.0,0.0,15382.5,Checked-Out
BK_00842,2024-12-17 0:00,2024-12-26 0:00,CH_06,Walk-in,RT_RACK,14610.21,0.0,0.0,14610.21,Confirmed
BK_00843,2024-04-06 0:00,2024-04-17 0:00,CH_06,Walk-in,RT_RACK,16421.63,0.0,0.0,16421.63,Confirmed
BK_00844,2024-03-08 0:00,2024-03-22 0:00,CH_06,Walk-in,RT_CORP,4508.22,0.0,0.0,4508.22,Cancelled
BK_00845,2024-12-30 0:00,2025-02-10 0:00,CH_06,Walk-in,RT_RACK,4059.14,0.0,0.0,4059.14,Checked-Out
BK_00846,2024-05-10 0:00,2024-06-29 0:00,CH_06,Walk-in,RT_RACK,22390.16,0.0,0.0,22390.16,Checked-Out
BK_00847,2024-01-25 0:00,2024-03-08 0:00,CH_06,Walk-in,RT_RACK,3959.43,0.0,0.0,3959.43,Cancelled
BK_00848,2024-02-29 0:00,2024-03-27 0:00,CH_06,Walk-in,RT_RACK,21580.31,0.0,0.0,21580.31,Cancelled
BK_00849,2024-05-09 0:00,2024-06-09 0:00,CH_06,Walk-in,RT_CORP,7795.84,0.0,0.0,7795.84,Checked-Out
BK_00850,2024-11-18 0:00,2024-11-19 0:00,CH_06,Walk-in,RT_RACK,14288.19,0.0,0.0,14288.19,Checked-Out
BK_00851,2024-12-05 0:00,2025-01-08 0:00,CH_06,Walk-in,RT_CORP,9957.64,0.0,0.0,9957.64,Checked-Out
BK_00852,2024-02-23 0:00,2024-03-27 0:00,CH_06,Walk-in,RT_RACK,25030.94,0.0,0.0,25030.94,Confirmed
BK_00853,2024-02-24 0:00,2024-03-27 0:00,CH_06,Walk-in,RT_CORP,7018.35,0.0,0.0,7018.35,Checked-Out
BK_00854,2024-09-24 0:00,2024-10-07 0:00,CH_06,Walk-in,RT_RACK,15718.31,0.0,0.0,15718.31,Confirmed
BK_00855,2024-01-21 0:00,2024-02-26 0:00,CH_06,Walk-in,RT_CORP,14011.34,0.0,0.0,14011.34,Checked-Out
BK_00856,2024-09-03 0:00,2024-09-25 0:00,CH_06,Walk-in,RT_RACK,8250.67,0.0,0.0,8250.67,Cancelled
BK_00857,2024-02-15 0:00,2024-04-14 0:00,CH_06,Walk-in,RT_RACK,3882.57,0.0,0.0,3882.57,Cancelled
BK_00858,2024-02-16 0:00,2024-04-06 0:00,CH_06,Walk-in,RT_RACK,22842.53,0.0,0.0,22842.53,Checked-Out
BK_00859,2024-02-21 0:00,2024-04-19 0:00,CH_06,Walk-in,RT_CORP,11943.72,0.0,0.0,11943.72,Checked-Out
BK_00860,2024-05-31 0:00,2024-06-17 0:00,CH_06,Walk-in,RT_RACK,15713.96,0.0,0.0,15713.96,Cancelled
BK_00861,2024-03-30 0:00,2024-05-25 0:00,CH_06,Walk-in,RT_RACK,5046.46,0.0,0.0,5046.46,Confirmed
BK_00862,2024-12-12 0:00,2025-01-02 0:00,CH_06,Walk-in,RT_RACK,18155.72,0.0,0.0,18155.72,Cancelled
BK_00863,2024-01-24 0:00,2024-01-25 0:00,CH_06,Walk-in,RT_CORP,7854.88,0.0,0.0,7854.88,Confirmed
BK_00864,2024-08-12 0:00,2024-09-21 0:00,CH_06,Walk-in,RT_RACK,13557.6,0.0,0.0,13557.6,Checked-Out
BK_00865,2024-06-24 0:00,2024-07-06 0:00,CH_06,Walk-in,RT_RACK,4456.2,0.0,0.0,4456.2,Checked-Out
BK_00866,2024-08-21 0:00,2024-09-08 0:00,CH_06,Walk-in,RT_RACK,18825.73,0.0,0.0,18825.73,Checked-Out
BK_00867,2024-11-28 0:00,2025-01-24 0:00,CH_06,Walk-in,RT_RACK,8139.01,0.0,0.0,8139.01,Cancelled
BK_00868,2024-01-31 0:00,2024-03-26 0:00,CH_06,Walk-in,RT_RACK,8223.07,0.0,0.0,8223.07,Checked-Out
BK_00869,2024-10-29 0:00,2024-11-29 0:00,CH_06,Walk-in,RT_RACK,25911.56,0.0,0.0,25911.56,Confirmed
BK_00870,2024-07-13 0:00,2024-09-01 0:00,CH_06,Walk-in,RT_RACK,15945.4,0.0,0.0,15945.4,Checked-Out
BK_00871,2024-03-07 0:00,2024-04-07 0:00,CH_06,Walk-in,RT_RACK,17651.85,0.0,0.0,17651.85,Checked-Out
BK_00872,2024-08-13 0:00,2024-08-16 0:00,CH_06,Walk-in,RT_RACK,4251.42,0.0,0.0,4251.42,Checked-Out
BK_00873,2024-01-07 0:00,2024-02-22 0:00,CH_06,Walk-in,RT_CORP,20432.6,0.0,0.0,20432.6,Checked-Out
BK_00874,2024-12-08 0:00,2025-02-02 0:00,CH_06,Walk-in,RT_RACK,13406.27,0.0,0.0,13406.27,Checked-Out
BK_00875,2024-05-07 0:00,2024-06-07 0:00,CH_06,Walk-in,RT_RACK,11594.95,0.0,0.0,11594.95,Cancelled
BK_00876,2024-10-12 0:00,2024-12-09 0:00,CH_06,Walk-in,RT_RACK,20354.7,0.0,0.0,20354.7,Cancelled
BK_00877,2024-03-21 0:00,2024-04-23 0:00,CH_06,Walk-in,RT_RACK,19810.63,0.0,0.0,19810.63,Checked-Out
BK_00878,2024-02-08 0:00,2024-03-28 0:00,CH_06,Walk-in,RT_RACK,19451.22,0.0,0.0,19451.22,Confirmed
BK_00879,2024-05-22 0:00,2024-05-26 0:00,CH_06,Walk-in,RT_CORP,16330.19,0.0,0.0,16330.19,Checked-Out
BK_00880,2024-07-12 0:00,2024-08-07 0:00,CH_06,Walk-in,RT_RACK,8349.21,0.0,0.0,8349.21,Checked-Out
BK_00881,2024-10-20 0:00,2024-11-18 0:00,CH_06,Walk-in,RT_RACK,4188.94,0.0,0.0,4188.94,Checked-Out
BK_00882,2024-03-01 0:00,2024-04-02 0:00,CH_06,Walk-in,RT_RACK,4883.23,0.0,0.0,4883.23,Checked-Out
BK_00883,2024-01-19 0:00,2024-02-24 0:00,CH_06,Walk-in,RT_RACK,19280.22,0.0,0.0,19280.22,Checked-Out
BK_00884,2024-11-05 0:00,2024-12-15 0:00,CH_06,Walk-in,RT_CORP,10105.39,0.0,0.0,10105.39,Checked-Out
BK_00885,2024-08-21 0:00,2024-09-12 0:00,CH_06,Walk-in,RT_RACK,15254.6,0.0,0.0,15254.6,Checked-Out
BK_00886,2024-08-20 0:00,2024-09-11 0:00,CH_06,Walk-in,RT_RACK,20531.04,0.0,0.0,20531.04,Checked-Out
BK_00887,2024-07-05 0:00,2024-08-20 0:00,CH_06,Walk-in,RT_RACK,19412.3,0.0,0.0,19412.3,Cancelled
BK_00888,2024-12-03 0:00,2024-12-18 0:00,CH_06,Walk-in,RT_RACK,4200.14,0.0,0.0,4200.14,Confirmed
BK_00889,2024-11-20 0:00,2025-01-11 0:00,CH_06,Walk-in,RT_RACK,11944.86,0.0,0.0,11944.86,Checked-Out
BK_00890,2024-01-24 0:00,2024-03-22 0:00,CH_06,Walk-in,RT_RACK,8415.99,0.0,0.0,8415.99,Cancelled
BK_00891,2024-07-28 0:00,2024-08-04 0:00,CH_06,Walk-in,RT_CORP,12571.85,0.0,0.0,12571.85,Confirmed
BK_00892,2024-07-20 0:00,2024-08-03 0:00,CH_06,Walk-in,RT_CORP,17472.31,0.0,0.0,17472.31,Checked-Out
BK_00893,2024-02-25 0:00,2024-04-14 0:00,CH_06,Walk-in,RT_RACK,20530.39,0.0,0.0,20530.39,Checked-Out
BK_00894,2024-12-10 0:00,2025-01-17 0:00,CH_06,Walk-in,RT_RACK,4450.56,0.0,0.0,4450.56,Checked-Out
BK_00895,2024-10-28 0:00,2024-11-30 0:00,CH_06,Walk-in,RT_RACK,9754.47,0.0,0.0,9754.47,Cancelled
BK_00896,2024-01-25 0:00,2024-03-01 0:00,CH_06,Walk-in,RT_RACK,16591.4,0.0,0.0,16591.4,Checked-Out
BK_00897,2024-03-31 0:00,2024-05-15 0:00,CH_06,Walk-in,RT_CORP,18099.43,0.0,0.0,18099.43,Checked-Out
BK_00898,2024-03-06 0:00,2024-03-13 0:00,CH_06,Walk-in,RT_RACK,20946.92,0.0,0.0,20946.92,Checked-Out
BK_00899,2024-07-15 0:00,2024-08-11 0:00,CH_06,Walk-in,RT_CORP,16236.46,0.0,0.0,16236.46,Confirmed
BK_00900,2024-06-24 0:00,2024-07-13 0:00,CH_06,Walk-in,RT_CORP,13374.91,0.0,0.0,13374.91,Cancelled
BK_00901,2024-11-04 0:00,2024-12-19 0:00,CH_06,Walk-in,RT_RACK,20762.1,0.0,0.0,20762.1,Checked-Out
BK_00902,2024-10-07 0:00,2024-12-02 0:00,CH_06,Walk-in,RT_CORP,9795.86,0.0,0.0,9795.86,Confirmed
BK_00903,2024-11-15 0:00,2024-12-31 0:00,CH_06,Walk-in,RT_RACK,12332.28,0.0,0.0,12332.28,Checked-Out
BK_00904,2024-03-08 0:00,2024-04-23 0:00,CH_06,Walk-in,RT_RACK,9486.58,0.0,0.0,9486.58,Checked-Out
BK_00905,2024-06-29 0:00,2024-08-04 0:00,CH_06,Walk-in,RT_RACK,17954.97,0.0,0.0,17954.97,Checked-Out
BK_00906,2024-09-30 0:00,2024-10-19 0:00,CH_06,Walk-in,RT_RACK,20923.83,0.0,0.0,20923.83,Checked-Out
BK_00907,2024-01-13 0:00,2024-02-07 0:00,CH_06,Walk-in,RT_RACK,10224.95,0.0,0.0,10224.95,Checked-Out
BK_00908,2024-04-12 0:00,2024-04-30 0:00,CH_06,Walk-in,RT_RACK,8726.72,0.0,0.0,8726.72,Checked-Out
BK_00909,2024-03-15 0:00,2024-05-08 0:00,CH_06,Walk-in,RT_RACK,4233.59,0.0,0.0,4233.59,Confirmed
BK_00910,2024-10-04 0:00,2024-10-07 0:00,CH_06,Walk-in,RT_RACK,13269.05,0.0,0.0,13269.05,Cancelled
BK_00911,2024-12-11 0:00,2025-01-28 0:00,CH_06,Walk-in,RT_CORP,20075.46,0.0,0.0,20075.46,Checked-Out
BK_00912,2024-10-14 0:00,2024-11-08 0:00,CH_06,Walk-in,RT_RACK,8494.4,0.0,0.0,8494.4,Checked-Out
BK_00913,2024-01-25 0:00,2024-03-25 0:00,CH_06,Walk-in,RT_RACK,19232.14,0.0,0.0,19232.14,Checked-Out
BK_00914,2024-12-16 0:00,2025-01-06 0:00,CH_06,Walk-in,RT_RACK,22349.12,0.0,0.0,22349.12,Cancelled
BK_00915,2024-05-08 0:00,2024-05-21 0:00,CH_06,Walk-in,RT_RACK,23472.37,0.0,0.0,23472.37,Checked-Out
BK_00916,2024-11-20 0:00,2025-01-05 0:00,CH_06,Walk-in,RT_CORP,11430.14,0.0,0.0,11430.14,Checked-Out
BK_00917,2024-04-09 0:00,2024-04-28 0:00,CH_06,Walk-in,RT_CORP,14486.56,0.0,0.0,14486.56,Checked-Out
BK_00918,2024-02-08 0:00,2024-02-20 0:00,CH_06,Walk-in,RT_RACK,10637.63,0.0,0.0,10637.63,Checked-Out
BK_00919,2024-08-07 0:00,2024-08-25 0:00,CH_06,Walk-in,RT_RACK,25138.4,0.0,0.0,25138.4,Cancelled
BK_00920,2024-10-26 0:00,2024-12-20 0:00,CH_06,Walk-in,RT_RACK,12137.03,0.0,0.0,12137.03,Confirmed
BK_00921,2024-12-29 0:00,2025-02-27 0:00,CH_06,Walk-in,RT_RACK,10385.67,0.0,0.0,10385.67,Confirmed
BK_00922,2024-06-14 0:00,2024-07-23 0:00,CH_06,Walk-in,RT_RACK,4592.7,0.0,0.0,4592.7,Checked-Out
BK_00923,2024-10-20 0:00,2024-11-25 0:00,CH_06,Walk-in,RT_RACK,15701.76,0.0,0.0,15701.76,Checked-Out
BK_00924,2024-06-11 0:00,2024-07-15 0:00,CH_06,Walk-in,RT_CORP,8587.61,0.0,0.0,8587.61,Checked-Out
BK_00925,2024-09-15 0:00,2024-09-26 0:00,CH_06,Walk-in,RT_RACK,17978.85,0.0,0.0,17978.85,Cancelled
BK_00926,2024-04-23 0:00,2024-06-19 0:00,CH_06,Walk-in,RT_RACK,7720.78,0.0,0.0,7720.78,Confirmed
BK_00927,2024-05-30 0:00,2024-06-13 0:00,CH_06,Walk-in,RT_RACK,21240.83,0.0,0.0,21240.83,Checked-Out
BK_00928,2024-11-28 0:00,2024-11-29 0:00,CH_06,Walk-in,RT_RACK,4678.07,0.0,0.0,4678.07,Checked-Out
BK_00929,2024-11-24 0:00,2025-01-03 0:00,CH_06,Walk-in,RT_CORP,20362.63,0.0,0.0,20362.63,Checked-Out
BK_00930,2024-12-15 0:00,2025-02-10 0:00,CH_06,Walk-in,RT_RACK,12693.52,0.0,0.0,12693.52,Checked-Out
BK_00931,2024-02-28 0:00,2024-03-24 0:00,CH_06,Walk-in,RT_RACK,12133.46,0.0,0.0,12133.46,Cancelled
BK_00932,2024-09-21 0:00,2024-11-13 0:00,CH_06,Walk-in,RT_RACK,15420.05,0.0,0.0,15420.05,Checked-Out
BK_00933,2024-05-31 0:00,2024-07-28 0:00,CH_06,Walk-in,RT_RACK,10750.87,0.0,0.0,10750.87,Checked-Out
BK_00934,2024-02-19 0:00,2024-03-01 0:00,CH_06,Walk-in,RT_RACK,23264.81,0.0,0.0,23264.81,Checked-Out
BK_00935,2024-04-17 0:00,2024-05-30 0:00,CH_06,Walk-in,RT_RACK,8190.79,0.0,0.0,8190.79,Checked-Out
BK_00936,2024-04-15 0:00,2024-05-20 0:00,CH_06,Walk-in,RT_RACK,17015.54,0.0,0.0,17015.54,Checked-Out
BK_00937,2024-03-19 0:00,2024-03-21 0:00,CH_06,Walk-in,RT_RACK,15415.86,0.0,0.0,15415.86,Cancelled
BK_00938,2024-02-07 0:00,2024-02-11 0:00,CH_06,Walk-in,RT_RACK,10530.04,0.0,0.0,10530.04,Checked-Out
BK_00939,2024-10-21 0:00,2024-12-13 0:00,CH_06,Walk-in,RT_RACK,8020.92,0.0,0.0,8020.92,Checked-Out
BK_00940,2024-08-18 0:00,2024-09-28 0:00,CH_06,Walk-in,RT_RACK,18932.05,0.0,0.0,18932.05,Confirmed
BK_00941,2024-07-18 0:00,2024-08-31 0:00,CH_06,Walk-in,RT_RACK,4256.64,0.0,0.0,4256.64,Checked-Out
BK_00942,2024-11-12 0:00,2024-11-17 0:00,CH_06,Walk-in,RT_RACK,23489.15,0.0,0.0,23489.15,Checked-Out
BK_00943,2024-02-07 0:00,2024-03-01 0:00,CH_06,Walk-in,RT_RACK,24254.94,0.0,0.0,24254.94,Confirmed
BK_00944,2024-12-17 0:00,2025-01-06 0:00,CH_06,Walk-in,RT_RACK,25659.22,0.0,0.0,25659.22,Confirmed
BK_00945,2024-08-12 0:00,2024-09-06 0:00,CH_06,Walk-in,RT_RACK,16600.45,0.0,0.0,16600.45,Checked-Out
BK_00946,2024-09-30 0:00,2024-10-15 0:00,CH_06,Walk-in,RT_RACK,7684.64,0.0,0.0,7684.64,Checked-Out
BK_00947,2024-10-06 0:00,2024-10-25 0:00,CH_06,Walk-in,RT_RACK,8081.19,0.0,0.0,8081.19,Checked-Out
BK_00948,2024-11-27 0:00,2024-12-21 0:00,CH_06,Walk-in,RT_CORP,4427.02,0.0,0.0,4427.02,Cancelled
BK_00949,2024-01-03 0:00,2024-02-09 0:00,CH_06,Walk-in,RT_RACK,26006.88,0.0,0.0,26006.88,Checked-Out
BK_00950,2024-02-13 0:00,2024-03-04 0:00,CH_06,Walk-in,RT_RACK,9531.85,0.0,0.0,9531.85,Confirmed
BK_00951,2024-11-26 0:00,2025-01-20 0:00,CH_06,Walk-in,RT_CORP,20143.44,0.0,0.0,20143.44,Confirmed
BK_00952,2024-04-23 0:00,2024-06-02 0:00,CH_06,Walk-in,RT_CORP,12343.5,0.0,0.0,12343.5,Cancelled
BK_00953,2024-12-09 0:00,2025-01-30 0:00,CH_06,Walk-in,RT_RACK,20506.05,0.0,0.0,20506.05,Checked-Out
BK_00954,2024-10-08 0:00,2024-11-07 0:00,CH_06,Walk-in,RT_RACK,26325.99,0.0,0.0,26325.99,Confirmed
BK_00955,2024-02-04 0:00,2024-02-21 0:00,CH_06,Walk-in,RT_CORP,3786.96,0.0,0.0,3786.96,Checked-Out
BK_00956,2024-09-06 0:00,2024-09-28 0:00,CH_06,Walk-in,RT_CORP,11218.72,0.0,0.0,11218.72,Checked-Out
BK_00957,2024-04-30 0:00,2024-05-07 0:00,CH_06,Walk-in,RT_RACK,13926.89,0.0,0.0,13926.89,Checked-Out
BK_00958,2024-06-11 0:00,2024-07-13 0:00,CH_06,Walk-in,RT_RACK,15595.89,0.0,0.0,15595.89,Checked-Out
BK_00959,2024-06-05 0:00,2024-07-20 0:00,CH_06,Walk-in,RT_CORP,17255.78,0.0,0.0,17255.78,Checked-Out
BK_00960,2024-07-05 0:00,2024-08-26 0:00,CH_06,Walk-in,RT_RACK,14962.21,0.0,0.0,14962.21,Confirmed
BK_00961,2024-06-09 0:00,2024-06-25 0:00,CH_06,Walk-in,RT_RACK,7910.82,0.0,0.0,7910.82,Confirmed
BK_00962,2024-07-03 0:00,2024-07-12 0:00,CH_06,Walk-in,RT_RACK,14324.89,0.0,0.0,14324.89,Checked-Out
BK_00963,2024-07-02 0:00,2024-08-21 0:00,CH_06,Walk-in,RT_RACK,12634.27,0.0,0.0,12634.27,Checked-Out
BK_00964,2024-03-30 0:00,2024-05-11 0:00,CH_06,Walk-in,RT_RACK,22190.7,0.0,0.0,22190.7,Checked-Out
BK_00965,2024-03-12 0:00,2024-05-09 0:00,CH_06,Walk-in,RT_CORP,18069.81,0.0,0.0,18069.81,Confirmed
