spend_id,spend_date,channel_id,platform,cost_amount,clicks
SP_588_IN,2026-06-20,CH_01,Instagram,497.76,72
SP_589_GO,2026-06-21,CH_01,Google Ads,1408.13,119
SP_589_FA,2026-06-21,CH_01,Facebook,814.29,107
SP_589_IN,2026-06-21,CH_01,Instagram,709.39,92
SP_590_GO,2026-06-22,CH_01,Google Ads,1461.98,132
SP_590_FA,2026-06-22,CH_01,Facebook,739.53,99
SP_590_IN,2026-06-22,CH_01,Instagram,589.47,81
SP_591_GO,2026-06-23,CH_01,Google Ads,1147.45,89
SP_591_FA,2026-06-23,CH_01,Facebook,925.85,123
SP_591_IN,2026-06-23,CH_01,Instagram,509.95,80
SP_592_GO,2026-06-24,CH_01,Google Ads,1457.05,120
SP_592_FA,2026-06-24,CH_01,Facebook,769.13,101
SP_592_IN,2026-06-24,CH_01,Instagram,564.34,81
SP_593_GO,2026-06-25,CH_01,Google Ads,1414.72,134
SP_593_FA,2026-06-25,CH_01,Facebook,860.14,104
SP_593_IN,2026-06-25,CH_01,Instagram,502.3,69
SP_594_GO,2026-06-26,CH_01,Google Ads,1181.68,103
SP_594_FA,2026-06-26,CH_01,Facebook,623.57,78
SP_594_IN,2026-06-26,CH_01,Instagram,638.39,99
SP_595_GO,2026-06-27,CH_01,Google Ads,1835.62,141
SP_595_FA,2026-06-27,CH_01,Facebook,647.45,89
SP_595_IN,2026-06-27,CH_01,Instagram,503.14,83
SP_596_GO,2026-06-28,CH_01,Google Ads,1630.04,121
SP_596_FA,2026-06-28,CH_01,Facebook,615.34,80
SP_596_IN,2026-06-28,CH_01,Instagram,506.77,79
SP_597_GO,2026-06-29,CH_01,Google Ads,1612.83,123
SP_597_FA,2026-06-29,CH_01,Facebook,753.28,99
SP_597_IN,2026-06-29,CH_01,Instagram,622.25,98
SP_598_GO,2026-06-30,CH_01,Google Ads,1325.81,101
SP_598_FA,2026-06-30,CH_01,Facebook,709.75,92
SP_598_IN,2026-06-30,CH_01,Instagram,375.31,56
SP_599_GO,2026-07-01,CH_01,Google Ads,1155.86,100
SP_599_FA,2026-07-01,CH_01,Facebook,522.17,78
SP_599_IN,2026-07-01,CH_01,Instagram,339.68,64
SP_600_GO,2026-07-02,CH_01,Google Ads,1209.76,99
SP_600_FA,2026-07-02,CH_01,Facebook,631.8,96
SP_600_IN,2026-07-02,CH_01,Instagram,477.42,79
SP_601_GO,2026-07-03,CH_01,Google Ads,1503.96,132
SP_601_FA,2026-07-03,CH_01,Facebook,600.39,84
SP_601_IN,2026-07-03,CH_01,Instagram,708.23,116
SP_602_GO,2026-07-04,CH_01,Google Ads,1515.14,124
SP_602_FA,2026-07-04,CH_01,Facebook,452.28,72
SP_602_IN,2026-07-04,CH_01,Instagram,406.8,59
SP_603_GO,2026-07-05,CH_01,Google Ads,1275.47,113
SP_603_FA,2026-07-05,CH_01,Facebook,713.97,106
SP_603_IN,2026-07-05,CH_01,Instagram,388.47,68
SP_604_GO,2026-07-06,CH_01,Google Ads,1463.89,125
SP_604_FA,2026-07-06,CH_01,Facebook,680.19,104
SP_604_IN,2026-07-06,CH_01,Instagram,385.12,66
SP_605_GO,2026-07-07,CH_01,Google Ads,1479.27,115
SP_605_FA,2026-07-07,CH_01,Facebook,538.71,84
SP_605_IN,2026-07-07,CH_01,Instagram,322.75,57
SP_606_GO,2026-07-08,CH_01,Google Ads,1163.26,96
SP_606_FA,2026-07-08,CH_01,Facebook,464.93,63
SP_606_IN,2026-07-08,CH_01,Instagram,435.65,70
SP_607_GO,2026-07-09,CH_01,Google Ads,1319.03,124
SP_607_FA,2026-07-09,CH_01,Facebook,713.76,105
SP_607_IN,2026-07-09,CH_01,Instagram,392.94,63
SP_608_GO,2026-07-10,CH_01,Google Ads,1584.12,132
SP_608_FA,2026-07-10,CH_01,Facebook,308.55,42
SP_608_IN,2026-07-10,CH_01,Instagram,240.26,38
SP_609_GO,2026-07-11,CH_01,Google Ads,1318.78,118
SP_609_FA,2026-07-11,CH_01,Facebook,753.86,99
SP_609_IN,2026-07-11,CH_01,Instagram,340.42,56
SP_610_GO,2026-07-12,CH_01,Google Ads,1199.49,119
SP_610_FA,2026-07-12,CH_01,Facebook,646.1,81
SP_610_IN,2026-07-12,CH_01,Instagram,265.57,42
SP_611_GO,2026-07-13,CH_01,Google Ads,1454.59,109
SP_611_FA,2026-07-13,CH_01,Facebook,553.89,80
SP_611_IN,2026-07-13,CH_01,Instagram,331.75,51
SP_612_GO,2026-07-14,CH_01,Google Ads,1324.95,124
SP_612_FA,2026-07-14,CH_01,Facebook,787.11,107
SP_612_IN,2026-07-14,CH_01,Instagram,538.0,85
SP_613_GO,2026-07-15,CH_01,Google Ads,1401.69,124
SP_613_FA,2026-07-15,CH_01,Facebook,842.97,116
SP_613_IN,2026-07-15,CH_01,Instagram,438.32,70
SP_614_GO,2026-07-16,CH_01,Google Ads,1289.06,110
SP_614_FA,2026-07-16,CH_01,Facebook,707.79,104
SP_614_IN,2026-07-16,CH_01,Instagram,474.9,72
SP_615_GO,2026-07-17,CH_01,Google Ads,1251.07,126
SP_615_FA,2026-07-17,CH_01,Facebook,468.17,73
SP_615_IN,2026-07-17,CH_01,Instagram,422.2,70
SP_616_GO,2026-07-18,CH_01,Google Ads,1154.54,111
SP_616_FA,2026-07-18,CH_01,Facebook,537.31,82
SP_616_IN,2026-07-18,CH_01,Instagram,560.18,83
SP_617_GO,2026-07-19,CH_01,Google Ads,1369.11,122
SP_617_FA,2026-07-19,CH_01,Facebook,367.61,53
SP_617_IN,2026-07-19,CH_01,Instagram,371.2,56
SP_618_GO,2026-07-20,CH_01,Google Ads,1545.62,131
SP_618_FA,2026-07-20,CH_01,Facebook,769.74,112
SP_618_IN,2026-07-20,CH_01,Instagram,415.34,59
SP_619_GO,2026-07-21,CH_01,Google Ads,1375.28,122
SP_619_FA,2026-07-21,CH_01,Facebook,926.53,123
SP_619_IN,2026-07-21,CH_01,Instagram,405.46,66
SP_620_GO,2026-07-22,CH_01,Google Ads,1671.73,143
SP_620_FA,2026-07-22,CH_01,Facebook,683.06,90
SP_620_IN,2026-07-22,CH_01,Instagram,576.8,85
SP_621_GO,2026-07-23,CH_01,Google Ads,1608.56,135
SP_621_FA,2026-07-23,CH_01,Facebook,671.08,99
SP_621_IN,2026-07-23,CH_01,Instagram,597.57,102
SP_622_GO,2026-07-24,CH_01,Google Ads,1283.77,125
SP_622_FA,2026-07-24,CH_01,Facebook,604.64,88
SP_622_IN,2026-07-24,CH_01,Instagram,480.8,72
SP_623_GO,2026-07-25,CH_01,Google Ads,1170.24,102
SP_623_FA,2026-07-25,CH_01,Facebook,741.08,115
SP_623_IN,2026-07-25,CH_01,Instagram,375.17,54
SP_624_GO,2026-07-26,CH_01,Google Ads,1408.33,121
SP_624_FA,2026-07-26,CH_01,Facebook,728.2,108
SP_624_IN,2026-07-26,CH_01,Instagram,369.95,60
SP_625_GO,2026-07-27,CH_01,Google Ads,1438.76,113
SP_625_FA,2026-07-27,CH_01,Facebook,384.22,59
SP_625_IN,2026-07-27,CH_01,Instagram,325.3,45
SP_626_GO,2026-07-28,CH_01,Google Ads,1209.54,108
SP_626_FA,2026-07-28,CH_01,Facebook,422.93,60
SP_626_IN,2026-07-28,CH_01,Instagram,563.68,85
SP_627_GO,2026-07-29,CH_01,Google Ads,1187.12,118
SP_627_FA,2026-07-29,CH_01,Facebook,611.91,84
SP_627_IN,2026-07-29,CH_01,Instagram,355.71,52
SP_628_GO,2026-07-30,CH_01,Google Ads,1486.84,135
SP_628_FA,2026-07-30,CH_01,Facebook,735.09,103
SP_628_IN,2026-07-30,CH_01,Instagram,680.2,90
SP_629_GO,2026-07-31,CH_01,Google Ads,1220.79,100
SP_629_FA,2026-07-31,CH_01,Facebook,750.42,113
SP_629_IN,2026-07-31,CH_01,Instagram,365.51,59
SP_630_GO,2026-08-01,CH_01,Google Ads,1307.14,117
SP_630_FA,2026-08-01,CH_01,Facebook,660.71,86
SP_630_IN,2026-08-01,CH_01,Instagram,209.78,35
SP_631_GO,2026-08-02,CH_01,Google Ads,1585.13,132
SP_631_FA,2026-08-02,CH_01,Facebook,526.57,70
SP_631_IN,2026-08-02,CH_01,Instagram,602.13,93
SP_632_GO,2026-08-03,CH_01,Google Ads,1242.8,101
SP_632_FA,2026-08-03,CH_01,Facebook,809.44,121
SP_632_IN,2026-08-03,CH_01,Instagram,494.68,70
SP_633_GO,2026-08-04,CH_01,Google Ads,1206.88,122
SP_633_FA,2026-08-04,CH_01,Facebook,643.71,97
SP_633_IN,2026-08-04,CH_01,Instagram,263.27,47
SP_634_GO,2026-08-05,CH_01,Google Ads,1513.22,141
SP_634_FA,2026-08-05,CH_01,Facebook,723.21,96
SP_634_IN,2026-08-05,CH_01,Instagram,479.1,72
SP_635_GO,2026-08-06,CH_01,Google Ads,1465.01,126
SP_635_FA,2026-08-06,CH_01,Facebook,510.02,76
SP_635_IN,2026-08-06,CH_01,Instagram,437.54,68
SP_636_GO,2026-08-07,CH_01,Google Ads,1589.22,127
SP_636_FA,2026-08-07,CH_01,Facebook,646.36,96
SP_636_IN,2026-08-07,CH_01,Instagram,183.0,30
SP_637_GO,2026-08-08,CH_01,Google Ads,1028.67,95
SP_637_FA,2026-08-08,CH_01,Facebook,681.37,94
SP_637_IN,2026-08-08,CH_01,Instagram,695.37,103
SP_638_GO,2026-08-09,CH_01,Google Ads,1872.32,154
SP_638_FA,2026-08-09,CH_01,Facebook,762.27,109
SP_638_IN,2026-08-09,CH_01,Instagram,313.33,50
SP_639_GO,2026-08-10,CH_01,Google Ads,1299.73,119
SP_639_FA,2026-08-10,CH_01,Facebook,528.25,71
SP_639_IN,2026-08-10,CH_01,Instagram,290.83,51
SP_640_GO,2026-08-11,CH_01,Google Ads,1117.15,99
SP_640_FA,2026-08-11,CH_01,Facebook,508.94,72
SP_640_IN,2026-08-11,CH_01,Instagram,543.9,80
SP_641_GO,2026-08-12,CH_01,Google Ads,1112.44,108
SP_641_FA,2026-08-12,CH_01,Facebook,598.63,79
SP_641_IN,2026-08-12,CH_01,Instagram,574.78,86
SP_642_GO,2026-08-13,CH_01,Google Ads,1845.81,141
SP_642_FA,2026-08-13,CH_01,Facebook,652.56,81
SP_642_IN,2026-08-13,CH_01,Instagram,456.97,65
SP_643_GO,2026-08-14,CH_01,Google Ads,1277.91,132
SP_643_FA,2026-08-14,CH_01,Facebook,467.75,72
SP_643_IN,2026-08-14,CH_01,Instagram,257.42,37
SP_644_GO,2026-08-15,CH_01,Google Ads,1768.28,157
SP_644_FA,2026-08-15,CH_01,Facebook,845.79,105
SP_644_IN,2026-08-15,CH_01,Instagram,473.54,73
SP_645_GO,2026-08-16,CH_01,Google Ads,1379.37,115
SP_645_FA,2026-08-16,CH_01,Facebook,783.93,105
SP_645_IN,2026-08-16,CH_01,Instagram,498.45,77
SP_646_GO,2026-08-17,CH_01,Google Ads,1121.66,91
SP_646_FA,2026-08-17,CH_01,Facebook,498.75,66
SP_646_IN,2026-08-17,CH_01,Instagram,490.28,83
SP_647_GO,2026-08-18,CH_01,Google Ads,1466.24,109
SP_647_FA,2026-08-18,CH_01,Facebook,571.75,88
SP_647_IN,2026-08-18,CH_01,Instagram,512.25,84
SP_648_GO,2026-08-19,CH_01,Google Ads,1018.15,85
SP_648_FA,2026-08-19,CH_01,Facebook,539.11,73
SP_648_IN,2026-08-19,CH_01,Instagram,377.73,55
SP_649_GO,2026-08-20,CH_01,Google Ads,1121.51,123
SP_649_FA,2026-08-20,CH_01,Facebook,675.18,96
SP_649_IN,2026-08-20,CH_01,Instagram,637.02,95
SP_650_GO,2026-08-21,CH_01,Google Ads,1442.56,133
SP_650_FA,2026-08-21,CH_01,Facebook,538.89,75
SP_650_IN,2026-08-21,CH_01,Instagram,453.33,63
SP_651_GO,2026-08-22,CH_01,Google Ads,1213.66,117
SP_651_FA,2026-08-22,CH_01,Facebook,581.69,75
SP_651_IN,2026-08-22,CH_01,Instagram,421.43,66
SP_652_GO,2026-08-23,CH_01,Google Ads,1481.52,139
SP_652_FA,2026-08-23,CH_01,Facebook,328.73,49
SP_652_IN,2026-08-23,CH_01,Instagram,471.4,74
SP_653_GO,2026-08-24,CH_01,Google Ads,1131.56,91
SP_653_FA,2026-08-24,CH_01,Facebook,683.01,92
SP_653_IN,2026-08-24,CH_01,Instagram,448.51,77
SP_654_GO,2026-08-25,CH_01,Google Ads,1541.86,125
SP_654_FA,2026-08-25,CH_01,Facebook,837.7,110
SP_654_IN,2026-08-25,CH_01,Instagram,442.13,79
SP_655_GO,2026-08-26,CH_01,Google Ads,1263.77,119
SP_655_FA,2026-08-26,CH_01,Facebook,887.17,113
SP_655_IN,2026-08-26,CH_01,Instagram,336.76,52
SP_656_GO,2026-08-27,CH_01,Google Ads,1528.76,124
SP_656_FA,2026-08-27,CH_01,Facebook,349.71,59
SP_656_IN,2026-08-27,CH_01,Instagram,362.86,70
SP_657_GO,2026-08-28,CH_01,Google Ads,1469.47,122
SP_657_FA,2026-08-28,CH_01,Facebook,766.24,112
SP_657_IN,2026-08-28,CH_01,Instagram,492.39,72
SP_658_GO,2026-08-29,CH_01,Google Ads,1209.53,98
SP_658_FA,2026-08-29,CH_01,Facebook,644.02,94
SP_658_IN,2026-08-29,CH_01,Instagram,462.78,72
SP_659_GO,2026-08-30,CH_01,Google Ads,1496.56,134
SP_659_FA,2026-08-30,CH_01,Facebook,643.18,94
SP_659_IN,2026-08-30,CH_01,Instagram,349.23,53
SP_660_GO,2026-08-31,CH_01,Google Ads,1260.36,103
SP_660_FA,2026-08-31,CH_01,Facebook,675.93,100
SP_660_IN,2026-08-31,CH_01,Instagram,445.28,73
SP_661_GO,2026-09-01,CH_01,Google Ads,996.5,91
SP_661_FA,2026-09-01,CH_01,Facebook,667.53,89
SP_661_IN,2026-09-01,CH_01,Instagram,501.98,72
SP_662_GO,2026-09-02,CH_01,Google Ads,1137.65,102
SP_662_FA,2026-09-02,CH_01,Facebook,724.44,119
SP_662_IN,2026-09-02,CH_01,Instagram,362.51,61
SP_663_GO,2026-09-03,CH_01,Google Ads,1287.64,116
SP_663_FA,2026-09-03,CH_01,Facebook,734.72,100
SP_663_IN,2026-09-03,CH_01,Instagram,284.93,46
SP_664_GO,2026-09-04,CH_01,Google Ads,1449.45,119
SP_664_FA,2026-09-04,CH_01,Facebook,1011.44,133
SP_664_IN,2026-09-04,CH_01,Instagram,329.01,51
SP_665_GO,2026-09-05,CH_01,Google Ads,1355.73,123
SP_665_FA,2026-09-05,CH_01,Facebook,577.39,98
SP_665_IN,2026-09-05,CH_01,Instagram,493.93,79
SP_666_GO,2026-09-06,CH_01,Google Ads,1516.12,118
SP_666_FA,2026-09-06,CH_01,Facebook,492.92,67
SP_666_IN,2026-09-06,CH_01,Instagram,553.44,84
SP_667_GO,2026-09-07,CH_01,Google Ads,1146.81,90
SP_667_FA,2026-09-07,CH_01,Facebook,593.07,86
SP_667_IN,2026-09-07,CH_01,Instagram,403.28,64
SP_668_GO,2026-09-08,CH_01,Google Ads,1141.87,98
SP_668_FA,2026-09-08,CH_01,Facebook,599.33,79
SP_668_IN,2026-09-08,CH_01,Instagram,580.28,79
SP_669_GO,2026-09-09,CH_01,Google Ads,1248.28,116
SP_669_FA,2026-09-09,CH_01,Facebook,533.19,63
SP_669_IN,2026-09-09,CH_01,Instagram,497.34,81
SP_670_GO,2026-09-10,CH_01,Google Ads,1912.15,150
SP_670_FA,2026-09-10,CH_01,Facebook,439.79,65
SP_670_IN,2026-09-10,CH_01,Instagram,398.22,67
SP_671_GO,2026-09-11,CH_01,Google Ads,1434.29,118
SP_671_FA,2026-09-11,CH_01,Facebook,478.97,65
SP_671_IN,2026-09-11,CH_01,Instagram,610.44,91
SP_672_GO,2026-09-12,CH_01,Google Ads,1284.47,118
SP_672_FA,2026-09-12,CH_01,Facebook,678.3,104
SP_672_IN,2026-09-12,CH_01,Instagram,481.98,74
SP_673_GO,2026-09-13,CH_01,Google Ads,1534.94,140
SP_673_FA,2026-09-13,CH_01,Facebook,525.26,81
SP_673_IN,2026-09-13,CH_01,Instagram,483.53,77
SP_674_GO,2026-09-14,CH_01,Google Ads,1122.63,104
SP_674_FA,2026-09-14,CH_01,Facebook,649.9,99
SP_674_IN,2026-09-14,CH_01,Instagram,355.27,51
SP_675_GO,2026-09-15,CH_01,Google Ads,1448.34,117
SP_675_FA,2026-09-15,CH_01,Facebook,597.55,83
SP_675_IN,2026-09-15,CH_01,Instagram,519.94,72
SP_676_GO,2026-09-16,CH_01,Google Ads,1796.22,143
SP_676_FA,2026-09-16,CH_01,Facebook,517.26,78
SP_676_IN,2026-09-16,CH_01,Instagram,598.92,83
SP_677_GO,2026-09-17,CH_01,Google Ads,1611.68,140
SP_677_FA,2026-09-17,CH_01,Facebook,785.82,103
SP_677_IN,2026-09-17,CH_01,Instagram,475.2,72
SP_678_GO,2026-09-18,CH_01,Google Ads,1303.77,121
SP_678_FA,2026-09-18,CH_01,Facebook,523.29,77
SP_678_IN,2026-09-18,CH_01,Instagram,269.55,41
SP_679_GO,2026-09-19,CH_01,Google Ads,1451.92,119
SP_679_FA,2026-09-19,CH_01,Facebook,891.83,112
SP_679_IN,2026-09-19,CH_01,Instagram,580.1,95
SP_680_GO,2026-09-20,CH_01,Google Ads,1161.49,94
SP_680_FA,2026-09-20,CH_01,Facebook,922.97,114
SP_680_IN,2026-09-20,CH_01,Instagram,426.01,78
SP_681_GO,2026-09-21,CH_01,Google Ads,1513.39,126
SP_681_FA,2026-09-21,CH_01,Facebook,898.63,112
SP_681_IN,2026-09-21,CH_01,Instagram,532.74,86
SP_682_GO,2026-09-22,CH_01,Google Ads,1211.12,101
SP_682_FA,2026-09-22,CH_01,Facebook,603.73,75
SP_682_IN,2026-09-22,CH_01,Instagram,265.0,39
SP_683_GO,2026-09-23,CH_01,Google Ads,1413.72,125
SP_683_FA,2026-09-23,CH_01,Facebook,438.91,73
SP_683_IN,2026-09-23,CH_01,Instagram,373.97,60
SP_684_GO,2026-09-24,CH_01,Google Ads,1509.17,140
SP_684_FA,2026-09-24,CH_01,Facebook,632.66,98
SP_684_IN,2026-09-24,CH_01,Instagram,416.24,78
SP_685_GO,2026-09-25,CH_01,Google Ads,1785.12,157
SP_685_FA,2026-09-25,CH_01,Facebook,264.68,39
SP_685_IN,2026-09-25,CH_01,Instagram,332.58,54
SP_686_GO,2026-09-26,CH_01,Google Ads,1230.61,113
SP_686_FA,2026-09-26,CH_01,Facebook,489.94,75
SP_686_IN,2026-09-26,CH_01,Instagram,598.47,84
SP_687_GO,2026-09-27,CH_01,Google Ads,1320.63,115
SP_687_FA,2026-09-27,CH_01,Facebook,499.62,69
SP_687_IN,2026-09-27,CH_01,Instagram,472.56,74
SP_688_GO,2026-09-28,CH_01,Google Ads,1496.57,127
SP_688_FA,2026-09-28,CH_01,Facebook,559.99,71
SP_688_IN,2026-09-28,CH_01,Instagram,486.51,66
SP_689_GO,2026-09-29,CH_01,Google Ads,1690.78,127
SP_689_FA,2026-09-29,CH_01,Facebook,813.73,111
SP_689_IN,2026-09-29,CH_01,Instagram,343.57,56
SP_690_GO,2026-09-30,CH_01,Google Ads,1500.49,129
SP_690_FA,2026-09-30,CH_01,Facebook,606.71,79
SP_690_IN,2026-09-30,CH_01,Instagram,485.54,70
SP_691_GO,2026-10-01,CH_01,Google Ads,1266.79,102
SP_691_FA,2026-10-01,CH_01,Facebook,781.09,99
SP_691_IN,2026-10-01,CH_01,Instagram,561.66,87
SP_692_GO,2026-10-02,CH_01,Google Ads,1537.43,117
SP_692_FA,2026-10-02,CH_01,Facebook,641.01,84
SP_692_IN,2026-10-02,CH_01,Instagram,348.5,63
SP_693_GO,2026-10-03,CH_01,Google Ads,1151.72,97
SP_693_FA,2026-10-03,CH_01,Facebook,758.44,102
SP_693_IN,2026-10-03,CH_01,Instagram,603.31,90
SP_694_GO,2026-10-04,CH_01,Google Ads,1276.96,106
SP_694_FA,2026-10-04,CH_01,Facebook,638.77,93
SP_694_IN,2026-10-04,CH_01,Instagram,510.22,78
SP_695_GO,2026-10-05,CH_01,Google Ads,1235.66,109
SP_695_FA,2026-10-05,CH_01,Facebook,919.47,115
SP_695_IN,2026-10-05,CH_01,Instagram,476.67,73
SP_696_GO,2026-10-06,CH_01,Google Ads,1229.69,94
SP_696_FA,2026-10-06,CH_01,Facebook,824.38,108
SP_696_IN,2026-10-06,CH_01,Instagram,189.12,29
SP_697_GO,2026-10-07,CH_01,Google Ads,1419.0,117
SP_697_FA,2026-10-07,CH_01,Facebook,572.39,81
SP_697_IN,2026-10-07,CH_01,Instagram,493.92,81
SP_698_GO,2026-10-08,CH_01,Google Ads,1272.89,109
SP_698_FA,2026-10-08,CH_01,Facebook,873.89,114
SP_698_IN,2026-10-08,CH_01,Instagram,581.43,89
SP_699_GO,2026-10-09,CH_01,Google Ads,1445.12,146
SP_699_FA,2026-10-09,CH_01,Facebook,1063.37,126
SP_699_IN,2026-10-09,CH_01,Instagram,540.76,78
SP_700_GO,2026-10-10,CH_01,Google Ads,1345.56,119
SP_700_FA,2026-10-10,CH_01,Facebook,566.57,79
SP_700_IN,2026-10-10,CH_01,Instagram,537.47,80
SP_701_GO,2026-10-11,CH_01,Google Ads,1796.8,155
SP_701_FA,2026-10-11,CH_01,Facebook,513.27,63
SP_701_IN,2026-10-11,CH_01,Instagram,298.04,48
SP_702_GO,2026-10-12,CH_01,Google Ads,1473.59,124
SP_702_FA,2026-10-12,CH_01,Facebook,426.51,63
SP_702_IN,2026-10-12,CH_01,Instagram,293.4,43
SP_703_GO,2026-10-13,CH_01,Google Ads,1463.0,141
SP_703_FA,2026-10-13,CH_01,Facebook,827.77,107
SP_703_IN,2026-10-13,CH_01,Instagram,317.21,58
SP_704_GO,2026-10-14,CH_01,Google Ads,1095.24,100
SP_704_FA,2026-10-14,CH_01,Facebook,834.43,117
SP_704_IN,2026-10-14,CH_01,Instagram,335.42,51
SP_705_GO,2026-10-15,CH_01,Google Ads,1149.43,96
SP_705_FA,2026-10-15,CH_01,Facebook,483.87,72
SP_705_IN,2026-10-15,CH_01,Instagram,563.17,76
SP_706_GO,2026-10-16,CH_01,Google Ads,1676.39,159
SP_706_FA,2026-10-16,CH_01,Facebook,592.26,79
SP_706_IN,2026-10-16,CH_01,Instagram,489.1,91
SP_707_GO,2026-10-17,CH_01,Google Ads,1337.27,121
SP_707_FA,2026-10-17,CH_01,Facebook,353.64,55
SP_707_IN,2026-10-17,CH_01,Instagram,385.3,59
SP_708_GO,2026-10-18,CH_01,Google Ads,1631.99,138
SP_708_FA,2026-10-18,CH_01,Facebook,772.05,107
SP_708_IN,2026-10-18,CH_01,Instagram,365.05,57
SP_709_GO,2026-10-19,CH_01,Google Ads,1643.39,132
SP_709_FA,2026-10-19,CH_01,Facebook,579.84,87
SP_709_IN,2026-10-19,CH_01,Instagram,512.89,76
SP_710_GO,2026-10-20,CH_01,Google Ads,1544.33,142
SP_710_FA,2026-10-20,CH_01,Facebook,587.94,77
SP_710_IN,2026-10-20,CH_01,Instagram,388.5,62
SP_711_GO,2026-10-21,CH_01,Google Ads,1453.89,142
SP_711_FA,2026-10-21,CH_01,Facebook,869.58,127
SP_711_IN,2026-10-21,CH_01,Instagram,547.69,85
SP_712_GO,2026-10-22,CH_01,Google Ads,1396.02,124
SP_712_FA,2026-10-22,CH_01,Facebook,734.99,105
SP_712_IN,2026-10-22,CH_01,Instagram,439.13,59
SP_713_GO,2026-10-23,CH_01,Google Ads,1305.4,120
SP_713_FA,2026-10-23,CH_01,Facebook,521.3,63
SP_713_IN,2026-10-23,CH_01,Instagram,454.33,60
SP_714_GO,2026-10-24,CH_01,Google Ads,1477.19,127
SP_714_FA,2026-10-24,CH_01,Facebook,788.3,93
SP_714_IN,2026-10-24,CH_01,Instagram,198.34,30
SP_715_GO,2026-10-25,CH_01,Google Ads,1299.95,115
SP_715_FA,2026-10-25,CH_01,Facebook,648.29,92
SP_715_IN,2026-10-25,CH_01,Instagram,473.6,73
SP_716_GO,2026-10-26,CH_01,Google Ads,1137.68,96
SP_716_FA,2026-10-26,CH_01,Facebook,702.55,102
SP_716_IN,2026-10-26,CH_01,Instagram,741.03,103
SP_717_GO,2026-10-27,CH_01,Google Ads,1655.81,135
SP_717_FA,2026-10-27,CH_01,Facebook,707.17,90
SP_717_IN,2026-10-27,CH_01,Instagram,678.18,98
SP_718_GO,2026-10-28,CH_01,Google Ads,1249.52,109
SP_718_FA,2026-10-28,CH_01,Facebook,768.25,100
SP_718_IN,2026-10-28,CH_01,Instagram,421.96,68
SP_719_GO,2026-10-29,CH_01,Google Ads,1555.99,148
SP_719_FA,2026-10-29,CH_01,Facebook,469.8,73
SP_719_IN,2026-10-29,CH_01,Instagram,378.88,53
SP_720_GO,2026-10-30,CH_01,Google Ads,1634.76,143
SP_720_FA,2026-10-30,CH_01,Facebook,705.01,98
SP_720_IN,2026-10-30,CH_01,Instagram,367.36,48
SP_721_GO,2026-10-31,CH_01,Google Ads,1702.95,144
SP_721_FA,2026-10-31,CH_01,Facebook,523.21,74
SP_721_IN,2026-10-31,CH_01,Instagram,373.39,57
SP_722_GO,2026-11-01,CH_01,Google Ads,1599.62,143
SP_722_FA,2026-11-01,CH_01,Facebook,648.96,77
SP_722_IN,2026-11-01,CH_01,Instagram,565.94,84
SP_723_GO,2026-11-02,CH_01,Google Ads,1308.18,130
SP_723_FA,2026-11-02,CH_01,Facebook,715.41,102
SP_723_IN,2026-11-02,CH_01,Instagram,648.32,93
SP_724_GO,2026-11-03,CH_01,Google Ads,1873.79,151
SP_724_FA,2026-11-03,CH_01,Facebook,1002.31,135
SP_724_IN,2026-11-03,CH_01,Instagram,675.68,100
SP_725_GO,2026-11-04,CH_01,Google Ads,1169.86,103
SP_725_FA,2026-11-04,CH_01,Facebook,638.0,87
SP_725_IN,2026-11-04,CH_01,Instagram,449.79,66
SP_726_GO,2026-11-05,CH_01,Google Ads,1954.13,155
SP_726_FA,2026-11-05,CH_01,Facebook,822.97,132
SP_726_IN,2026-11-05,CH_01,Instagram,465.3,58
SP_727_GO,2026-11-06,CH_01,Google Ads,1826.21,156
SP_727_FA,2026-11-06,CH_01,Facebook,745.39,104
SP_727_IN,2026-11-06,CH_01,Instagram,274.43,45
SP_728_GO,2026-11-07,CH_01,Google Ads,1463.59,135
SP_728_FA,2026-11-07,CH_01,Facebook,797.99,92
SP_728_IN,2026-11-07,CH_01,Instagram,498.35,75
SP_729_GO,2026-11-08,CH_01,Google Ads,1710.01,142
SP_729_FA,2026-11-08,CH_01,Facebook,744.32,94
SP_729_IN,2026-11-08,CH_01,Instagram,513.1,88
SP_730_GO,2026-11-09,CH_01,Google Ads,1542.46,136
SP_730_FA,2026-11-09,CH_01,Facebook,741.84,99
SP_730_IN,2026-11-09,CH_01,Instagram,615.95,91
SP_731_GO,2026-11-10,CH_01,Google Ads,1667.35,144
SP_731_FA,2026-11-10,CH_01,Facebook,489.48,64
SP_731_IN,2026-11-10,CH_01,Instagram,532.93,89
SP_732_GO,2026-11-11,CH_01,Google Ads,1729.74,143
SP_732_FA,2026-11-11,CH_01,Facebook,929.25,124
SP_732_IN,2026-11-11,CH_01,Instagram,601.34,86
SP_733_GO,2026-11-12,CH_01,Google Ads,1568.03,132
SP_733_FA,2026-11-12,CH_01,Facebook,721.24,92
SP_733_IN,2026-11-12,CH_01,Instagram,353.16,51
SP_734_GO,2026-11-13,CH_01,Google Ads,1709.57,138
SP_734_FA,2026-11-13,CH_01,Facebook,645.41,89
SP_734_IN,2026-11-13,CH_01,Instagram,544.78,81
SP_735_GO,2026-11-14,CH_01,Google Ads,1438.15,119
SP_735_FA,2026-11-14,CH_01,Facebook,477.07,70
