booking_id,booking_date,check_in_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
RES-00019,2024-12-25,2025-01-20,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00021,2024-12-25,2025-01-22,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-00751,2024-12-25,2025-01-22,CH_02,RT_PACK,4680.0,842.4,3837.6,Checked-Out
RES-00762,2024-12-25,2025-02-02,CH_02,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-01131,2024-12-25,2025-02-06,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-01139,2024-12-25,2025-02-14,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-01475,2024-12-25,2025-01-16,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-01839,2024-12-25,2025-01-15,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02242,2024-12-25,2025-02-22,CH_02,RT_ADV,4860.0,874.8,3985.2,Checked-Out
RES-02583,2024-12-25,2025-01-29,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-03659,2024-12-25,2025-01-10,CH_02,RT_RACK,11700.0,0.0,0.0,Cancelled
RES-03666,2024-12-25,2025-01-17,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-03676,2024-12-25,2025-01-27,CH_03,RT_PACK,5100.0,1020.0,4080.0,Checked-Out
RES-04019,2024-12-25,2025-01-05,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-04758,2024-12-25,2025-01-14,CH_02,RT_PACK,9360.0,1684.8,7675.2,Checked-Out
RES-00372,2024-12-26,2025-01-08,CH_03,RT_RACK,7020.0,1404.0,5616.0,Checked-Out
RES-00748,2024-12-26,2025-01-19,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-01851,2024-12-26,2025-01-27,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-01862,2024-12-26,2025-02-07,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-02948,2024-12-26,2025-01-29,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-03300,2024-12-26,2025-01-16,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04042,2024-12-26,2025-01-28,CH_02,RT_PROMO,4860.0,0.0,0.0,Cancelled
RES-04410,2024-12-26,2025-01-31,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-00387,2024-12-27,2025-01-23,CH_03,RT_RACK,7650.0,0.0,0.0,Cancelled
RES-00764,2024-12-27,2025-02-04,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-01488,2024-12-27,2025-01-29,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-01871,2024-12-27,2025-02-16,CH_03,RT_ADV,4680.0,936.0,3744.0,Checked-Out
RES-02202,2024-12-27,2025-01-13,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-02205,2024-12-27,2025-01-16,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-02575,2024-12-27,2025-01-21,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-02938,2024-12-27,2025-01-19,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-03317,2024-12-27,2025-02-02,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-03672,2024-12-27,2025-01-23,CH_03,RT_PACK,7020.0,1404.0,5616.0,Checked-Out
RES-04050,2024-12-27,2025-02-05,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04390,2024-12-27,2025-01-11,CH_04,RT_PACK,4680.0,0.0,4680.0,Checked-Out
RES-04762,2024-12-27,2025-01-18,CH_02,RT_PACK,7020.0,0.0,0.0,Cancelled
RES-04764,2024-12-27,2025-01-20,CH_02,RT_PACK,11700.0,0.0,0.0,Cancelled
RES-04783,2024-12-27,2025-02-08,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-01098,2024-12-28,2025-01-04,CH_04,RT_PACK,18720.0,0.0,18720.0,Checked-Out
RES-01845,2024-12-28,2025-01-21,CH_02,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-02193,2024-12-28,2025-01-04,CH_04,RT_PROMO,18720.0,0.0,18720.0,Checked-Out
RES-02206,2024-12-28,2025-01-17,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-02946,2024-12-28,2025-01-27,CH_02,RT_RACK,4680.0,0.0,0.0,Cancelled
RES-03687,2024-12-28,2025-02-07,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-04033,2024-12-28,2025-01-19,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04044,2024-12-28,2025-01-30,CH_02,RT_RACK,8100.0,1458.0,6642.0,Checked-Out
RES-04757,2024-12-28,2025-01-13,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-04766,2024-12-28,2025-01-22,CH_06,RT_RACK,4680.0,250.0,4430.0,Checked-Out
RES-00029,2024-12-29,2025-01-30,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-00031,2024-12-29,2025-02-01,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-00389,2024-12-29,2025-01-25,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-01097,2024-12-29,2025-01-03,CH_04,RT_PACK,14040.0,0.0,14040.0,Checked-Out
RES-01123,2024-12-29,2025-01-29,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-01142,2024-12-29,2025-02-17,CH_02,RT_ADV,4860.0,874.8,3985.2,Checked-Out
RES-01466,2024-12-29,2025-01-07,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-01477,2024-12-29,2025-01-18,CH_03,RT_PROMO,7650.0,0.0,0.0,Cancelled
RES-01844,2024-12-29,2025-01-20,CH_02,RT_PROMO,8100.0,0.0,0.0,Cancelled
RES-01854,2024-12-29,2025-01-30,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-01864,2024-12-29,2025-02-09,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-02214,2024-12-29,2025-01-25,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02579,2024-12-29,2025-01-25,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-02605,2024-12-29,2025-02-20,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-02930,2024-12-29,2025-01-11,CH_01,RT_PACK,1746.0,0.0,0.0,Cancelled
RES-02947,2024-12-29,2025-01-28,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-02961,2024-12-29,2025-02-11,CH_05,RT_CORP,4680.0,374.4,4305.6,Checked-Out
RES-02964,2024-12-29,2025-02-14,CH_05,RT_CORP,11700.0,936.0,10764.0,Checked-Out
RES-03293,2024-12-29,2025-01-09,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-04030,2024-12-29,2025-01-16,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04046,2024-12-29,2025-02-01,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-04402,2024-12-29,2025-01-23,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00023,2024-12-30,2025-01-24,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-00386,2024-12-30,2025-01-22,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-01109,2024-12-30,2025-01-15,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-01140,2024-12-30,2025-02-15,CH_02,RT_ADV,1620.0,291.6,1328.4,Checked-Out
RES-01141,2024-12-30,2025-02-16,CH_02,RT_ADV,3240.0,583.2,2656.8,Checked-Out
RES-02935,2024-12-30,2025-01-16,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-03310,2024-12-30,2025-01-26,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-03680,2024-12-30,2025-01-31,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-04047,2024-12-30,2025-02-02,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-04787,2024-12-30,2025-02-12,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-01108,2024-12-31,2025-01-14,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01120,2024-12-31,2025-01-26,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-01156,2024-12-31,2025-03-03,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-01506,2024-12-31,2025-02-16,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-01852,2024-12-31,2025-01-28,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-01857,2024-12-31,2025-02-02,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-02198,2024-12-31,2025-01-09,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-02572,2024-12-31,2025-01-18,CH_03,RT_PROMO,7020.0,1404.0,5616.0,Checked-Out
RES-02581,2024-12-31,2025-01-27,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-02589,2024-12-31,2025-02-04,CH_03,RT_PROMO,12750.0,0.0,0.0,Cancelled
RES-02933,2024-12-31,2025-01-14,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-02940,2024-12-31,2025-01-21,CH_02,RT_RACK,1620.0,291.6,1328.4,Checked-Out
RES-03307,2024-12-31,2025-01-23,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-03677,2024-12-31,2025-01-28,CH_03,RT_PROMO,7650.0,0.0,0.0,Cancelled
RES-04036,2024-12-31,2025-01-22,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-04053,2024-12-31,2025-02-08,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-01095,2025-01-01,2025-01-01,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-01113,2025-01-01,2025-01-19,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01124,2025-01-01,2025-01-30,CH_01,RT_PROMO,8730.0,0.0,0.0,Cancelled
RES-01855,2025-01-01,2025-01-31,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-02190,2025-01-01,2025-01-01,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02194,2025-01-01,2025-01-05,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-02944,2025-01-01,2025-01-25,CH_02,RT_PACK,8100.0,1458.0,6642.0,Checked-Out
RES-02950,2025-01-01,2025-01-31,CH_02,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-04426,2025-01-01,2025-02-16,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-04430,2025-01-01,2025-02-20,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-00047,2025-01-02,2025-02-17,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-00756,2025-01-02,2025-01-27,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-00773,2025-01-02,2025-02-13,CH_03,RT_PROMO,9360.0,1872.0,7488.0,Checked-Out
RES-01111,2025-01-02,2025-01-17,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-01117,2025-01-02,2025-01-23,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01122,2025-01-02,2025-01-28,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-01493,2025-01-02,2025-02-03,CH_04,RT_ADV,18720.0,0.0,18720.0,Checked-Out
RES-02578,2025-01-02,2025-01-24,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-03298,2025-01-02,2025-01-14,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-03679,2025-01-02,2025-01-30,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-04043,2025-01-02,2025-01-29,CH_02,RT_PROMO,6480.0,1166.4,5313.6,Checked-Out
RES-04412,2025-01-02,2025-02-02,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-04415,2025-01-02,2025-02-05,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-04428,2025-01-02,2025-02-18,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-04769,2025-01-02,2025-01-25,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-04770,2025-01-02,2025-01-26,CH_03,RT_PROMO,2340.0,468.0,1872.0,Checked-Out
RES-00410,2025-01-03,2025-02-15,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-00412,2025-01-03,2025-02-17,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-00414,2025-01-03,2025-02-19,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-00744,2025-01-03,2025-01-15,CH_02,RT_RACK,8100.0,1458.0,6642.0,Checked-Out
RES-02241,2025-01-03,2025-02-21,CH_02,RT_ADV,3240.0,583.2,2656.8,Checked-Out
RES-02582,2025-01-03,2025-01-28,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-02939,2025-01-03,2025-01-20,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02968,2025-01-03,2025-02-18,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-03306,2025-01-03,2025-01-22,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-03308,2025-01-03,2025-01-24,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-03313,2025-01-03,2025-01-29,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-03673,2025-01-03,2025-01-24,CH_03,RT_PROMO,9360.0,1872.0,7488.0,Checked-Out
RES-03675,2025-01-03,2025-01-26,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-04775,2025-01-03,2025-01-31,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-04782,2025-01-03,2025-02-07,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-00406,2025-01-04,2025-02-11,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-01481,2025-01-04,2025-01-22,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-01853,2025-01-04,2025-01-29,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-02963,2025-01-04,2025-02-13,CH_06,RT_PACK,9360.0,250.0,9110.0,Checked-Out
RES-03332,2025-01-04,2025-02-17,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-04395,2025-01-04,2025-01-16,CH_04,RT_PACK,4680.0,0.0,4680.0,Checked-Out
RES-04771,2025-01-04,2025-01-27,CH_03,RT_PACK,4680.0,936.0,3744.0,Checked-Out
RES-00022,2025-01-05,2025-01-23,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-00026,2025-01-05,2025-01-27,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-00053,2025-01-05,2025-02-23,CH_05,RT_CORP,9360.0,748.8,8611.2,Checked-Out
RES-01129,2025-01-05,2025-02-04,CH_06,RT_PACK,8730.0,250.0,8480.0,Checked-Out
RES-01133,2025-01-05,2025-02-08,CH_06,RT_PROMO,6984.0,250.0,6734.0,Checked-Out
RES-01148,2025-01-05,2025-02-23,CH_05,RT_CORP,9360.0,748.8,8611.2,Checked-Out
RES-02196,2025-01-05,2025-01-07,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-02210,2025-01-05,2025-01-21,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-02956,2025-01-05,2025-02-06,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-03347,2025-01-05,2025-03-04,CH_05,RT_CORP,7020.0,561.6,6458.4,Checked-Out
RES-03685,2025-01-05,2025-02-05,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-03711,2025-01-05,2025-03-03,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-04034,2025-01-05,2025-01-20,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-04062,2025-01-05,2025-02-17,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-04075,2025-01-05,2025-03-02,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-04392,2025-01-05,2025-01-13,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-04396,2025-01-05,2025-01-17,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04404,2025-01-05,2025-01-25,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-00037,2025-01-06,2025-02-07,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-00394,2025-01-06,2025-01-30,CH_04,RT_ADV,23400.0,0.0,23400.0,Checked-Out
RES-00781,2025-01-06,2025-02-21,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-01860,2025-01-06,2025-02-05,CH_02,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-01876,2025-01-06,2025-02-21,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-02249,2025-01-06,2025-03-01,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02584,2025-01-06,2025-01-30,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-02957,2025-01-06,2025-02-07,CH_06,RT_PACK,7020.0,250.0,6770.0,Checked-Out
RES-03290,2025-01-06,2025-01-06,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-04028,2025-01-06,2025-01-14,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04040,2025-01-06,2025-01-26,CH_02,RT_RACK,1620.0,291.6,1328.4,Checked-Out
RES-04054,2025-01-06,2025-02-09,CH_02,RT_PACK,11700.0,2106.0,9594.0,Checked-Out
RES-04068,2025-01-06,2025-02-23,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04778,2025-01-06,2025-02-03,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-00045,2025-01-07,2025-02-15,CH_06,RT_PACK,2340.0,250.0,2090.0,Checked-Out
RES-01504,2025-01-07,2025-02-14,CH_06,RT_PROMO,8730.0,250.0,8480.0,Checked-Out
RES-02238,2025-01-07,2025-02-18,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02588,2025-01-07,2025-02-03,CH_03,RT_PROMO,10200.0,0.0,0.0,Cancelled
RES-02936,2025-01-07,2025-01-17,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-02952,2025-01-07,2025-02-02,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-03292,2025-01-07,2025-01-08,CH_04,RT_PROMO,14040.0,0.0,14040.0,Checked-Out
RES-03296,2025-01-07,2025-01-12,CH_04,RT_RACK,9360.0,0.0,0.0,Cancelled
RES-03349,2025-01-07,2025-03-06,CH_06,RT_ADV,11700.0,0.0,0.0,Cancelled
RES-04081,2025-01-07,2025-03-08,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-04807,2025-01-07,2025-03-04,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-00051,2025-01-08,2025-02-21,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-00052,2025-01-08,2025-02-22,CH_05,RT_CORP,7020.0,561.6,6458.4,Checked-Out
RES-00400,2025-01-08,2025-02-05,CH_06,RT_RACK,1746.0,250.0,1496.0,Checked-Out
RES-00411,2025-01-08,2025-02-16,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00430,2025-01-08,2025-03-07,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-00761,2025-01-08,2025-02-01,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-02197,2025-01-08,2025-01-08,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-02216,2025-01-08,2025-01-27,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-02222,2025-01-08,2025-02-02,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-02591,2025-01-08,2025-02-06,CH_04,RT_ADV,9360.0,0.0,9360.0,Checked-Out
RES-02608,2025-01-08,2025-02-23,CH_01,RT_ADV,6984.0,0.0,0.0,Cancelled
RES-03344,2025-01-08,2025-03-01,CH_02,RT_ADV,8100.0,1458.0,6642.0,Checked-Out
RES-03682,2025-01-08,2025-02-02,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-04039,2025-01-08,2025-01-25,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-04058,2025-01-08,2025-02-13,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04391,2025-01-08,2025-01-12,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04394,2025-01-08,2025-01-15,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-04789,2025-01-08,2025-02-14,CH_03,RT_PROMO,12750.0,0.0,0.0,Cancelled
RES-00772,2025-01-09,2025-02-12,CH_03,RT_PROMO,7020.0,1404.0,5616.0,Checked-Out
RES-01110,2025-01-09,2025-01-16,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-01144,2025-01-09,2025-02-19,CH_02,RT_ADV,8100.0,1458.0,6642.0,Checked-Out
RES-02215,2025-01-09,2025-01-26,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-02236,2025-01-09,2025-02-16,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-02603,2025-01-09,2025-02-18,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-02958,2025-01-09,2025-02-08,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-02959,2025-01-09,2025-02-09,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-02965,2025-01-09,2025-02-15,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-03315,2025-01-09,2025-01-31,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-03341,2025-01-09,2025-02-26,CH_05,RT_CORP,3240.0,259.2,2980.8,Checked-Out
RES-04057,2025-01-09,2025-02-12,CH_02,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-04784,2025-01-09,2025-02-09,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-00016,2025-01-10,2025-01-17,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-00035,2025-01-10,2025-02-05,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-00041,2025-01-10,2025-02-11,CH_02,RT_RACK,3240.0,583.2,2656.8,Checked-Out
RES-00044,2025-01-10,2025-02-14,CH_02,RT_RACK,8100.0,1458.0,6642.0,Checked-Out
RES-01136,2025-01-10,2025-02-11,CH_06,RT_PACK,3492.0,250.0,3242.0,Checked-Out
RES-02199,2025-01-10,2025-01-10,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-02217,2025-01-10,2025-01-28,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-02960,2025-01-10,2025-02-10,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-02966,2025-01-10,2025-02-16,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-03294,2025-01-10,2025-01-10,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-03329,2025-01-10,2025-02-14,CH_06,RT_PACK,8730.0,250.0,8480.0,Checked-Out
RES-03346,2025-01-10,2025-03-03,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-04038,2025-01-10,2025-01-24,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04066,2025-01-10,2025-02-21,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-04785,2025-01-10,2025-02-10,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-00028,2025-01-11,2025-01-29,CH_01,RT_RACK,6984.0,0.0,0.0,Cancelled
RES-00039,2025-01-11,2025-02-09,CH_01,RT_PROMO,8730.0,0.0,0.0,Cancelled
RES-02240,2025-01-11,2025-02-20,CH_02,RT_ADV,1620.0,291.6,1328.4,Checked-Out
RES-02616,2025-01-11,2025-03-03,CH_06,RT_CORP,3492.0,250.0,3242.0,Checked-Out
RES-02953,2025-01-11,2025-02-03,CH_02,RT_PACK,9360.0,1684.8,7675.2,Checked-Out
RES-02954,2025-01-11,2025-02-04,CH_02,RT_RACK,11700.0,0.0,0.0,Cancelled
RES-02967,2025-01-11,2025-02-17,CH_06,RT_CORP,7020.0,250.0,6770.0,Checked-Out
RES-02970,2025-01-11,2025-02-20,CH_03,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-03295,2025-01-11,2025-01-11,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-03312,2025-01-11,2025-01-28,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-03318,2025-01-11,2025-02-03,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-03704,2025-01-11,2025-02-24,CH_01,RT_ADV,8730.0,0.0,0.0,Cancelled
RES-04413,2025-01-11,2025-02-03,CH_01,RT_PROMO,6984.0,0.0,0.0,Cancelled
RES-04772,2025-01-11,2025-01-28,CH_03,RT_RACK,7020.0,1404.0,5616.0,Checked-Out
RES-00405,2025-01-12,2025-02-10,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-00759,2025-01-12,2025-01-30,CH_02,RT_PACK,11700.0,2106.0,9594.0,Checked-Out
RES-01127,2025-01-12,2025-02-02,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-02252,2025-01-12,2025-03-04,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-03688,2025-01-12,2025-02-08,CH_03,RT_RACK,10200.0,0.0,0.0,Cancelled
RES-03689,2025-01-12,2025-02-09,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-04059,2025-01-12,2025-02-14,CH_06,RT_RACK,11700.0,250.0,11450.0,Checked-Out
RES-04061,2025-01-12,2025-02-16,CH_06,RT_PACK,4680.0,250.0,4430.0,Checked-Out
RES-04780,2025-01-12,2025-02-05,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-00032,2025-01-13,2025-02-02,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00040,2025-01-13,2025-02-10,CH_02,RT_PROMO,1620.0,291.6,1328.4,Checked-Out
RES-00050,2025-01-13,2025-02-20,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-00776,2025-01-13,2025-02-16,CH_03,RT_PROMO,5100.0,0.0,0.0,Cancelled
RES-00777,2025-01-13,2025-02-17,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
